File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Execution time,PETSc Result
amazon0302_mtx_k9_cores12_chunks3_cpus4,12,262111x262111,262111x9,0.352268,,,0.208512,same,,,0.851534,same,,,0.22737,same,0.0232095,same
amazon0302_mtx_k9_cores12_chunks4_cpus3,12,262111x262111,262111x9,0.352026,,,0.208368,same,,,0.84722,same,,,0.225764,same,0.0230594,same
amazon0302_mtx_k9_cores12_chunks6_cpus2,12,262111x262111,262111x9,0.352075,,,0.207676,same,,,0.83776,same,,,0.231834,same,0.0233467,same
amazon0302_mtx_k9_cores13_chunks1_cpus13,13,262111x262111,262111x9,0.364588,,,0.214818,same,,,0.853278,same,,,0.237503,same,0.0225182,same
amazon0302_mtx_k9_cores14_chunks1_cpus14,14,262111x262111,262111x9,0.365681,,,0.215384,same,,,0.881215,same,,,0.232437,same,0.0211654,same
amazon0302_mtx_k9_cores14_chunks2_cpus7,14,262111x262111,262111x9,0.362965,,,0.213575,same,,,0.857563,same,,,0.231333,same,0.0198199,same
amazon0302_mtx_k9_cores15_chunks1_cpus15,15,262111x262111,262111x9,0.375479,,,0.219464,same,,,0.889158,same,,,0.237382,same,0.0212249,same
amazon0302_mtx_k9_cores15_chunks3_cpus5,15,262111x262111,262111x9,0.385653,,,0.219582,same,,,0.894205,same,,,0.238287,same,0.0208918,same
amazon0302_mtx_k9_cores15_chunks5_cpus3,15,262111x262111,262111x9,0.374823,,,0.218789,same,,,0.90755,same,,,0.240071,same,0.0211119,same
amazon0302_mtx_k9_cores16_chunks1_cpus16,16,262111x262111,262111x9,0.385061,,,0.217924,same,,,0.877266,same,,,0.237326,same,0.0191764,same
amazon0302_mtx_k9_cores16_chunks2_cpus8,16,262111x262111,262111x9,0.385439,,,0.218773,same,,,0.878113,same,,,0.235441,same,0.0190203,same
amazon0302_mtx_k9_cores16_chunks4_cpus4,16,262111x262111,262111x9,0.375162,,,0.218465,same,,,0.89606,same,,,0.239801,same,0.0201829,same
amazon0302_mtx_k9_cores18_chunks2_cpus9,18,262111x262111,262111x9,0.339526,,,0.195528,same,,,0.82268,same,,,0.225159,same,0.0170801,same
amazon0302_mtx_k9_cores18_chunks3_cpus6,18,262111x262111,262111x9,0.340013,,,0.193548,same,,,0.818272,same,,,0.218461,same,0.0155075,same
amazon0302_mtx_k9_cores18_chunks6_cpus3,18,262111x262111,262111x9,0.33928,,,0.193004,same,,,0.816624,same,,,0.221575,same,0.0150888,same
amazon0302_mtx_k9_cores20_chunks2_cpus10,20,262111x262111,262111x9,0.340961,,,0.192319,same,,,0.838806,same,,,0.219332,same,0.0158736,same
amazon0302_mtx_k9_cores20_chunks4_cpus5,20,262111x262111,262111x9,0.339578,,,0.191111,same,,,0.84262,same,,,0.218179,same,0.0165291,same
amazon0302_mtx_k9_cores20_chunks5_cpus4,20,262111x262111,262111x9,0.339524,,,0.191462,same,,,0.83174,same,,,0.219769,same,0.016932,same
amazon0302_mtx_k9_cores21_chunks3_cpus7,21,262111x262111,262111x9,0.351822,,,0.202807,same,,,0.842261,same,,,0.235739,same,0.0170533,same
amazon0302_mtx_k9_cores22_chunks2_cpus11,22,262111x262111,262111x9,0.354853,,,0.198828,same,,,0.846706,same,,,0.22898,same,0.0158388,same
amazon0302_mtx_k9_cores24_chunks2_cpus12,24,262111x262111,262111x9,0.351712,,,0.197503,same,,,0.847486,same,,,0.228046,same,0.01451,same
amazon0302_mtx_k9_cores24_chunks3_cpus8,24,262111x262111,262111x9,0.35291,,,0.196708,same,,,0.858076,same,,,0.218838,same,0.0160836,same
amazon0302_mtx_k9_cores24_chunks4_cpus6,24,262111x262111,262111x9,0.350876,,,0.197174,same,,,0.844954,same,,,0.230576,same,0.0158961,same
amazon0302_mtx_k9_cores24_chunks6_cpus4,24,262111x262111,262111x9,0.351598,,,0.199781,same,,,0.854755,same,,,0.222552,same,0.0154341,same
amazon0302_mtx_k9_cores25_chunks5_cpus5,25,262111x262111,262111x9,0.363951,,,0.203872,same,,,0.860635,same,,,0.238235,same,0.0166506,same
amazon0302_mtx_k9_cores26_chunks2_cpus13,26,262111x262111,262111x9,0.363876,,,0.203337,same,,,0.86305,same,,,0.230784,same,0.0151118,same
amazon0302_mtx_k9_cores27_chunks3_cpus9,27,262111x262111,262111x9,0.345515,,,0.188694,same,,,0.818949,same,,,0.216834,same,0.0143472,same
amazon0302_mtx_k9_cores28_chunks2_cpus14,28,262111x262111,262111x9,0.363553,,,0.201419,same,,,0.880642,same,,,0.227662,same,0.0151658,same
amazon0302_mtx_k9_cores28_chunks4_cpus7,28,262111x262111,262111x9,0.363041,,,0.201613,same,,,0.880655,same,,,0.226141,same,0.0149086,same
amazon0302_mtx_k9_cores2_chunks1_cpus2,2,262111x262111,262111x9,0.300228,,,0.258027,same,,,0.45039,same,,,0.239853,same,0.0543243,same
amazon0302_mtx_k9_cores30_chunks2_cpus15,30,262111x262111,262111x9,0.375392,,,0.209015,same,,,0.920787,same,,,0.234368,same,0.0146815,same
amazon0302_mtx_k9_cores30_chunks3_cpus10,30,262111x262111,262111x9,0.338977,,,0.187872,same,,,0.842728,same,,,0.217153,same,0.0135378,same
amazon0302_mtx_k9_cores30_chunks5_cpus6,30,262111x262111,262111x9,0.33928,,,0.186462,same,,,0.838027,same,,,0.214518,same,0.0157032,same
amazon0302_mtx_k9_cores30_chunks6_cpus5,30,262111x262111,262111x9,0.376433,,,0.209479,same,,,0.921652,same,,,0.23505,same,0.0148913,same
amazon0302_mtx_k9_cores32_chunks2_cpus16,32,262111x262111,262111x9,0.372259,,,0.208724,same,,,0.906051,same,,,0.234109,same,0.0141587,same
amazon0302_mtx_k9_cores32_chunks4_cpus8,32,262111x262111,262111x9,0.374627,,,0.208863,same,,,0.929118,same,,,0.24058,same,0.0152471,same
amazon0302_mtx_k9_cores33_chunks3_cpus11,33,262111x262111,262111x9,0.353505,,,0.193588,same,,,0.848431,same,,,0.226676,same,0.0154862,same
amazon0302_mtx_k9_cores35_chunks5_cpus7,35,262111x262111,262111x9,0.352123,,,0.195521,same,,,0.856044,same,,,0.227158,same,0.0148509,same
amazon0302_mtx_k9_cores36_chunks3_cpus12,36,262111x262111,262111x9,0.35448,,,0.192792,same,,,0.881029,same,,,0.220443,same,0.0137005,same
amazon0302_mtx_k9_cores36_chunks4_cpus9,36,262111x262111,262111x9,0.340408,,,0.186565,same,,,0.827955,same,,,0.215491,same,0.0109221,same
amazon0302_mtx_k9_cores36_chunks6_cpus6,36,262111x262111,262111x9,0.350523,,,0.193326,same,,,0.873297,same,,,0.219765,same,0.0126699,same
amazon0302_mtx_k9_cores39_chunks3_cpus13,39,262111x262111,262111x9,0.364047,,,0.201142,same,,,0.872914,same,,,0.223702,same,0.0118475,same
amazon0302_mtx_k9_cores3_chunks1_cpus3,3,262111x262111,262111x9,0.307058,,,0.226771,same,,,0.3576,same,,,0.22152,same,0.0425565,same
amazon0302_mtx_k9_cores40_chunks4_cpus10,40,262111x262111,262111x9,0.339938,,,0.185516,same,,,0.84408,same,,,0.215787,same,0.0107993,same
amazon0302_mtx_k9_cores40_chunks5_cpus8,40,262111x262111,262111x9,0.373553,,,0.20165,same,,,0.885345,same,,,0.231668,same,0.015352,same
amazon0302_mtx_k9_cores42_chunks3_cpus14,42,262111x262111,262111x9,0.365497,,,0.199737,same,,,0.889886,same,,,0.225686,same,0.0109793,same
amazon0302_mtx_k9_cores42_chunks6_cpus7,42,262111x262111,262111x9,0.362536,,,0.198822,same,,,0.885598,same,,,0.22388,same,0.0117361,same
amazon0302_mtx_k9_cores44_chunks4_cpus11,44,262111x262111,262111x9,0.349037,,,0.192349,same,,,0.852871,same,,,0.225987,same,0.0105474,same
amazon0302_mtx_k9_cores45_chunks3_cpus15,45,262111x262111,262111x9,0.374689,,,0.207084,same,,,0.932979,same,,,0.232951,same,0.0116832,same
amazon0302_mtx_k9_cores45_chunks5_cpus9,45,262111x262111,262111x9,0.338822,,,0.183284,same,,,0.835359,same,,,0.213986,same,0.0103618,same
amazon0302_mtx_k9_cores48_chunks3_cpus16,48,262111x262111,262111x9,0.372419,,,0.205795,same,,,0.909358,same,,,0.232763,same,0.0119497,same
amazon0302_mtx_k9_cores48_chunks4_cpus12,48,262111x262111,262111x9,0.3514,,,0.191055,same,,,0.877873,same,,,0.221643,same,0.0118479,same
amazon0302_mtx_k9_cores48_chunks6_cpus8,48,262111x262111,262111x9,0.375603,,,0.204938,same,,,0.910933,same,,,0.231419,same,0.0105226,same
amazon0302_mtx_k9_cores4_chunks1_cpus4,4,262111x262111,262111x9,0.305122,,,0.210816,same,,,0.332596,same,,,0.211259,same,0.0327428,same
amazon0302_mtx_k9_cores4_chunks2_cpus2,4,262111x262111,262111x9,0.306562,,,0.211022,same,,,0.331483,same,,,0.211591,same,0.0346741,same
amazon0302_mtx_k9_cores50_chunks5_cpus10,50,262111x262111,262111x9,0.339159,,,0.186466,same,,,0.849706,same,,,0.217549,same,0.010823,same
amazon0302_mtx_k9_cores52_chunks4_cpus13,52,262111x262111,262111x9,0.362604,,,0.198747,same,,,0.886869,same,,,0.222631,same,0.0118807,same
amazon0302_mtx_k9_cores54_chunks6_cpus9,54,262111x262111,262111x9,0.340118,,,0.18541,same,,,0.844225,same,,,0.213709,same,0.0110146,same
amazon0302_mtx_k9_cores55_chunks5_cpus11,55,262111x262111,262111x9,0.350068,,,0.190594,same,,,0.859902,same,,,0.224139,same,0.0104851,same
amazon0302_mtx_k9_cores56_chunks4_cpus14,56,262111x262111,262111x9,0.364531,,,0.19965,same,,,0.898532,same,,,0.22326,same,0.0112047,same
amazon0302_mtx_k9_cores5_chunks1_cpus5,5,262111x262111,262111x9,0.321248,,,0.21301,same,,,0.47625,same,,,0.216873,same,0.0335135,same
amazon0302_mtx_k9_cores60_chunks4_cpus15,60,262111x262111,262111x9,0.374937,,,0.204221,same,,,0.925256,same,,,0.231204,same,0.012482,same
amazon0302_mtx_k9_cores60_chunks5_cpus12,60,262111x262111,262111x9,0.351194,,,0.190762,same,,,0.880421,same,,,0.217912,same,0.00992411,same
amazon0302_mtx_k9_cores60_chunks6_cpus10,60,262111x262111,262111x9,0.339044,,,0.18506,same,,,0.868697,same,,,0.217041,same,0.0122876,same
amazon0302_mtx_k9_cores64_chunks4_cpus16,64,262111x262111,262111x9,0.375409,,,0.20722,same,,,0.912654,same,,,0.264896,same,0.012488,same
amazon0302_mtx_k9_cores65_chunks5_cpus13,65,262111x262111,262111x9,0.363182,,,0.200287,same,,,0.880318,same,,,0.221332,same,0.0102665,same
amazon0302_mtx_k9_cores66_chunks6_cpus11,66,262111x262111,262111x9,0.352556,,,0.192927,same,,,0.876429,same,,,0.214013,same,0.0103412,same
amazon0302_mtx_k9_cores6_chunks1_cpus6,6,262111x262111,262111x9,0.321945,,,0.206987,same,,,0.419351,same,,,0.213341,same,0.030547,same
amazon0302_mtx_k9_cores6_chunks2_cpus3,6,262111x262111,262111x9,0.319989,,,0.204412,same,,,0.419807,same,,,0.212133,same,0.0294442,same
amazon0302_mtx_k9_cores6_chunks3_cpus2,6,262111x262111,262111x9,0.320082,,,0.203623,same,,,0.41789,same,,,0.214064,same,0.0276565,same
amazon0302_mtx_k9_cores70_chunks5_cpus14,70,262111x262111,262111x9,0.366362,,,0.200435,same,,,0.900521,same,,,0.223139,same,0.0104486,same
amazon0302_mtx_k9_cores72_chunks6_cpus12,72,262111x262111,262111x9,0.351571,,,0.193039,same,,,0.887925,same,,,0.214371,same,0.00984827,same
amazon0302_mtx_k9_cores75_chunks5_cpus15,75,262111x262111,262111x9,0.375019,,,0.206424,same,,,0.93698,same,,,0.22977,same,0.0104277,same
amazon0302_mtx_k9_cores78_chunks6_cpus13,78,262111x262111,262111x9,0.364327,,,0.198623,same,,,0.894806,same,,,0.221092,same,0.00956453,same
amazon0302_mtx_k9_cores7_chunks1_cpus7,7,262111x262111,262111x9,0.331354,,,0.207518,same,,,0.35993,same,,,0.216599,same,0.0248799,same
amazon0302_mtx_k9_cores80_chunks5_cpus16,80,262111x262111,262111x9,0.375387,,,0.212318,same,,,0.919026,same,,,0.229187,same,0.010024,same
amazon0302_mtx_k9_cores84_chunks6_cpus14,84,262111x262111,262111x9,0.369052,,,0.199312,same,,,0.912941,same,,,0.221039,same,0.00950383,same
amazon0302_mtx_k9_cores8_chunks1_cpus8,8,262111x262111,262111x9,0.330786,,,0.206654,same,,,0.303493,same,,,0.213669,same,0.0248903,same
amazon0302_mtx_k9_cores8_chunks2_cpus4,8,262111x262111,262111x9,0.332191,,,0.20565,same,,,0.304675,same,,,0.214074,same,0.0264791,same
amazon0302_mtx_k9_cores8_chunks4_cpus2,8,262111x262111,262111x9,0.330225,,,0.204598,same,,,0.304414,same,,,0.213352,same,0.0251293,same
amazon0302_mtx_k9_cores90_chunks6_cpus15,90,262111x262111,262111x9,0.375299,,,0.206239,same,,,0.947001,same,,,0.229417,same,0.00927268,same
amazon0302_mtx_k9_cores96_chunks6_cpus16,96,262111x262111,262111x9,0.375315,,,0.206766,same,,,0.938303,same,,,0.228113,same,0.00911411,same
amazon0302_mtx_k9_cores9_chunks1_cpus9,9,262111x262111,262111x9,0.340438,,,0.207484,same,,,0.270176,same,,,0.220122,same,0.0238486,same
amazon0302_mtx_k9_cores9_chunks3_cpus3,9,262111x262111,262111x9,0.341734,,,0.207723,same,,,0.271564,same,,,0.219988,same,0.0255467,same
bcsstk17_mtx_k3_cores10_chunks1_cpus10,10,10974x10974,10974x3,0.0277356,0.000393678,0.0021053,0.00849257,same,0.00218017,0.00205625,0.0262048,same,0.00186777,0.00678925,0.0129537,different,0.0042868,different
bcsstk17_mtx_k3_cores10_chunks2_cpus5,10,10974x10974,10974x3,0.0277601,0.000423487,0.00207564,0.00861946,same,0.00217627,0.00205225,0.0262368,same,0.00177381,0.00681984,0.012883,different,0.00497779,different
bcsstk17_mtx_k3_cores10_chunks5_cpus2,10,10974x10974,10974x3,0.0301428,0.000422695,0.00215106,0.00920773,same,0.00225685,0.00211368,0.0272223,same,0.00114916,0.00705877,0.0137187,different,0.00474947,different
bcsstk17_mtx_k3_cores11_chunks1_cpus11,11,10974x10974,10974x3,0.0293025,0.000334662,0.00195094,0.00838887,same,0.0019872,0.00186705,0.0263063,same,0.00122729,0.00683112,0.0128426,different,0.00513355,different
bcsstk17_mtx_k3_cores12_chunks1_cpus12,12,10974x10974,10974x3,0.0294511,0.000532864,0.00180259,0.00899073,same,0.00193494,0.00177973,0.0272559,same,0.00137513,0.00688692,0.0129709,different,0.00615174,different
bcsstk17_mtx_k3_cores12_chunks2_cpus6,12,10974x10974,10974x3,0.0289038,0.000379161,0.00184337,0.00864547,same,0.00190607,0.00178033,0.0273117,same,0.00158905,0.00684413,0.0129021,different,0.00594511,different
bcsstk17_mtx_k3_cores12_chunks3_cpus4,12,10974x10974,10974x3,0.0258039,0.000416388,0.00169148,0.00766201,same,0.00179916,0.00172524,0.0257869,same,0.00149903,0.00636799,0.0117775,different,0.00542682,different
bcsstk17_mtx_k3_cores12_chunks4_cpus3,12,10974x10974,10974x3,0.0302144,0.000324205,0.0018743,0.00899816,same,0.00199271,0.00185281,0.0284283,same,0.00138922,0.0070614,0.013331,different,0.00466406,different
bcsstk17_mtx_k3_cores12_chunks6_cpus2,12,10974x10974,10974x3,0.0289582,0.000305062,0.00179893,0.00838831,same,0.00191596,0.00177731,0.0272887,same,0.00131028,0.00684531,0.0130604,different,0.00520928,different
bcsstk17_mtx_k3_cores13_chunks1_cpus13,13,10974x10974,10974x3,0.0303973,0.000431217,0.00171654,0.00891753,same,0.00177217,0.00164317,0.0275914,same,0.00121823,0.00680446,0.0132653,different,0.00689982,different
bcsstk17_mtx_k3_cores14_chunks1_cpus14,14,10974x10974,10974x3,0.0302235,0.000759744,0.00160721,0.00954264,same,0.00174787,0.00158936,0.0285867,same,0.0017944,0.00686608,0.0133778,different,0.00712431,different
bcsstk17_mtx_k3_cores14_chunks2_cpus7,14,10974x10974,10974x3,0.0302709,0.000360114,0.00162788,0.00861152,same,0.00173255,0.00159286,0.028616,same,0.0013289,0.0069546,0.0133219,different,0.00470766,different
bcsstk17_mtx_k3_cores15_chunks1_cpus15,15,10974x10974,10974x3,0.0312253,0.000986238,0.00156053,0.0100115,same,0.00167272,0.00154412,0.0295721,same,0.00119606,0.00712327,0.0136084,different,0.00819134,different
bcsstk17_mtx_k3_cores15_chunks3_cpus5,15,10974x10974,10974x3,0.0312059,0.000330003,0.00157291,0.00862087,same,0.00169706,0.00153772,0.02955,same,0.000956727,0.00707869,0.0133553,different,0.00446583,different
bcsstk17_mtx_k3_cores15_chunks5_cpus3,15,10974x10974,10974x3,0.0267601,0.000580021,0.00155212,0.00812342,same,0.00158588,0.00148167,0.0277958,same,0.00248427,0.00687969,0.014033,different,0.00493273,different
bcsstk17_mtx_k3_cores16_chunks1_cpus16,16,10974x10974,10974x3,0.0317453,0.000990949,0.00147082,0.0106045,same,0.00158118,0.00145044,0.0304591,same,0.00186427,0.00695191,0.014147,different,0.00790092,different
bcsstk17_mtx_k3_cores16_chunks2_cpus8,16,10974x10974,10974x3,0.0312446,0.000485519,0.00147527,0.00887879,same,0.00201284,0.00145196,0.0296777,same,0.00154642,0.00695553,0.0132348,different,0.00526878,different
bcsstk17_mtx_k3_cores16_chunks4_cpus4,16,10974x10974,10974x3,0.0268144,0.000518713,0.00129108,0.00770846,same,0.00136938,0.00128423,0.0259693,same,0.00198099,0.00609764,0.0120112,different,0.00464126,different
bcsstk17_mtx_k3_cores18_chunks2_cpus9,18,10974x10974,10974x3,0.0277866,0.000419285,0.00114623,0.00769874,same,0.00120462,0.00110107,0.0256299,same,0.000785903,0.00603432,0.0118099,different,0.00586296,different
bcsstk17_mtx_k3_cores18_chunks3_cpus6,18,10974x10974,10974x3,0.0277154,0.000411372,0.00114444,0.00771638,same,0.00117991,0.00109891,0.0256207,same,0.000556488,0.0060118,0.0115245,different,0.00485034,different
bcsstk17_mtx_k3_cores18_chunks6_cpus3,18,10974x10974,10974x3,0.0278427,0.000279081,0.00114611,0.0074925,same,0.00117849,0.00110173,0.0255159,same,0.000571545,0.00605022,0.011592,different,0.00494999,different
bcsstk17_mtx_k3_cores20_chunks2_cpus10,20,10974x10974,10974x3,0.0279303,0.000449506,0.00105718,0.0079035,same,0.00110291,0.00102531,0.0263697,same,0.000692817,0.00596772,0.0113908,different,0.00482953,different
bcsstk17_mtx_k3_cores20_chunks4_cpus5,20,10974x10974,10974x3,0.0268991,0.000662792,0.00108873,0.00815886,same,0.00109495,0.000987074,0.0259054,same,0.0019002,0.00612718,0.013238,different,0.00636663,different
bcsstk17_mtx_k3_cores20_chunks5_cpus4,20,10974x10974,10974x3,0.0304126,0.000325565,0.0010928,0.00819197,same,0.00114196,0.00102818,0.027106,same,0.000985528,0.00626806,0.0128893,different,0.00462874,different
bcsstk17_mtx_k3_cores21_chunks3_cpus7,21,10974x10974,10974x3,0.0289472,0.000632984,0.00107409,0.00945219,same,0.00112144,0.0010273,0.0280824,same,0.00186113,0.00649489,0.0131983,different,0.00505176,different
bcsstk17_mtx_k3_cores22_chunks2_cpus11,22,10974x10974,10974x3,0.0288708,0.000647873,0.000980952,0.00821725,same,0.00102141,0.000932936,0.0266955,same,0.00109619,0.00607952,0.0119947,different,0.00662261,different
bcsstk17_mtx_k3_cores24_chunks2_cpus12,24,10974x10974,10974x3,0.0290576,0.000612817,0.000906574,0.00811425,same,0.000967727,0.00088862,0.0275691,same,0.000870658,0.00612295,0.0122456,different,0.00497625,different
bcsstk17_mtx_k3_cores24_chunks3_cpus8,24,10974x10974,10974x3,0.0290051,0.000698162,0.000905732,0.00793476,same,0.000996791,0.000893716,0.027528,same,0.00103984,0.0061817,0.0118791,different,0.00516965,different
bcsstk17_mtx_k3_cores24_chunks4_cpus6,24,10974x10974,10974x3,0.0289124,0.000559732,0.000924116,0.00791743,same,0.00101827,0.000927852,0.0283314,same,0.00106314,0.00624015,0.0119452,different,0.00483996,different
bcsstk17_mtx_k3_cores24_chunks6_cpus4,24,10974x10974,10974x3,0.0292221,0.000816849,0.000932931,0.0083741,same,0.000973634,0.000888159,0.0275804,same,0.000976766,0.00607551,0.0118554,different,0.00472413,different
bcsstk17_mtx_k3_cores25_chunks5_cpus5,25,10974x10974,10974x3,0.0313291,0.00160445,0.000903407,0.0202529,same,0.00102283,0.000929998,0.0300876,same,0.00681557,0.0068668,0.0251404,different,0.00531772,different
bcsstk17_mtx_k3_cores26_chunks2_cpus13,26,10974x10974,10974x3,0.0303107,0.000681665,0.000855715,0.00819302,same,0.000903181,0.000833545,0.0280635,same,0.00100154,0.00613531,0.0122571,same,0.00507714,different
bcsstk17_mtx_k3_cores27_chunks3_cpus9,27,10974x10974,10974x3,0.027745,0.000989938,0.000787507,0.00802128,same,0.000799115,0.00073469,0.0258005,same,0.000777347,0.00570991,0.0113743,different,0.0045688,different
bcsstk17_mtx_k3_cores28_chunks2_cpus14,28,10974x10974,10974x3,0.0304928,0.000843615,0.000809203,0.00841767,same,0.000880384,0.000794227,0.0289184,same,0.000990507,0.00626509,0.0126488,different,0.00494123,different
bcsstk17_mtx_k3_cores28_chunks4_cpus7,28,10974x10974,10974x3,0.0276911,0.00174692,0.000795719,0.00993966,same,0.000828225,0.000736904,0.0271061,same,0.00152556,0.00611121,0.0123769,different,0.00477222,different
bcsstk17_mtx_k3_cores2_chunks1_cpus2,2,10974x10974,10974x3,0.0265608,0.00130104,0.00964712,0.017075,same,0.00306556,0.00976939,0.0178977,same,0.00200658,0.0128736,0.0194567,different,0.00609773,different
bcsstk17_mtx_k3_cores30_chunks2_cpus15,30,10974x10974,10974x3,0.0312843,0.00078312,0.000785948,0.00830539,same,0.000868526,0.00077495,0.0315273,same,0.00154735,0.00651798,0.0135377,different,0.00539069,different
bcsstk17_mtx_k3_cores30_chunks3_cpus10,30,10974x10974,10974x3,0.0278194,0.000740289,0.000720362,0.00785072,same,0.000779403,0.000685474,0.0266027,same,0.000909403,0.00578426,0.01115,different,0.00543647,different
bcsstk17_mtx_k3_cores30_chunks5_cpus6,30,10974x10974,10974x3,0.027678,0.000572079,0.000723149,0.00736451,same,0.000759115,0.000690246,0.0279248,same,0.000862225,0.00595017,0.0111369,different,0.00509313,different
bcsstk17_mtx_k3_cores30_chunks6_cpus5,30,10974x10974,10974x3,0.0312355,0.000652295,0.000802031,0.00821313,same,0.000865388,0.000774509,0.0300282,same,0.000963771,0.00645667,0.0126133,different,0.00524253,different
bcsstk17_mtx_k3_cores32_chunks2_cpus16,32,10974x10974,10974x3,0.0312428,0.000744109,0.000745146,0.0082147,same,0.000805796,0.00072489,0.0300851,same,0.00103008,0.00638304,0.0144695,different,0.00498511,different
bcsstk17_mtx_k3_cores32_chunks4_cpus8,32,10974x10974,10974x3,0.0289494,0.00125777,0.000728409,0.0091405,same,0.000775459,0.000668401,0.0286521,same,0.00175041,0.0062899,0.0155365,different,0.00600349,different
bcsstk17_mtx_k3_cores33_chunks3_cpus11,33,10974x10974,10974x3,0.0288226,0.000962942,0.000652222,0.00932059,same,0.000717215,0.00062919,0.027145,same,0.000837031,0.00583846,0.0115625,different,0.00471125,different
bcsstk17_mtx_k3_cores35_chunks5_cpus7,35,10974x10974,10974x3,0.0290568,0.00165601,0.000658624,0.00966109,same,0.000778958,0.000663433,0.0308365,same,0.00186829,0.00625205,0.0132823,different,0.00644247,different
bcsstk17_mtx_k3_cores36_chunks3_cpus12,36,10974x10974,10974x3,0.0291945,0.00132591,0.000613036,0.00877177,same,0.000668783,0.000594562,0.0278843,same,0.00119918,0.00588317,0.0118133,different,0.00769746,different
bcsstk17_mtx_k3_cores36_chunks4_cpus9,36,10974x10974,10974x3,0.0277988,0.000615442,0.000597991,0.00887966,same,0.000649961,0.00059619,0.0275904,same,0.00109089,0.00565623,0.0112813,different,0.00707904,different
bcsstk17_mtx_k3_cores36_chunks6_cpus6,36,10974x10974,10974x3,0.0289392,0.00104616,0.00061205,0.00951058,same,0.000682791,0.000592987,0.027749,same,0.000946036,0.0058493,0.0115598,different,0.00612424,different
bcsstk17_mtx_k3_cores39_chunks3_cpus13,39,10974x10974,10974x3,0.0304248,0.000855849,0.000575817,0.00806867,same,0.000638585,0.00054872,0.028147,same,0.000739208,0.00595242,0.0119717,different,0.00637734,different
bcsstk17_mtx_k3_cores3_chunks1_cpus3,3,10974x10974,10974x3,0.0275168,0.000703817,0.00662648,0.0128779,same,0.000307408,0.0067532,0.0120924,same,0.00142319,0.010284,0.0165059,same,0.00538532,different
bcsstk17_mtx_k3_cores40_chunks4_cpus10,40,10974x10974,10974x3,0.0278236,0.000589995,0.000553877,0.00900507,same,0.000622501,0.000555812,0.0285653,same,0.00119327,0.00568743,0.0111492,different,0.0067858,different
bcsstk17_mtx_k3_cores40_chunks5_cpus8,40,10974x10974,10974x3,0.0302806,0.00161159,0.0006251,0.0112174,same,0.000645343,0.000580308,0.0303241,same,0.00728211,0.00653759,0.0313244,different,0.00514165,different
bcsstk17_mtx_k3_cores42_chunks3_cpus14,42,10974x10974,10974x3,0.0301872,0.000564497,0.000547341,0.00773875,same,0.000616582,0.000529909,0.0293261,same,0.000879352,0.00602432,0.0120175,different,0.0050071,different
bcsstk17_mtx_k3_cores42_chunks6_cpus7,42,10974x10974,10974x3,0.0301679,0.000629909,0.000553949,0.00781099,same,0.000610694,0.000528996,0.0291751,same,0.000846457,0.00598032,0.0120731,different,0.00627659,different
bcsstk17_mtx_k3_cores44_chunks4_cpus11,44,10974x10974,10974x3,0.028997,0.000665695,0.000510791,0.00922032,same,0.000575794,0.000529293,0.0300418,same,0.00140129,0.00581565,0.0117064,different,0.0071573,different
bcsstk17_mtx_k3_cores45_chunks3_cpus15,45,10974x10974,10974x3,0.0312257,0.00120617,0.000528951,0.00876452,same,0.000572084,0.000517122,0.0305387,same,0.00110483,0.00628299,0.0125026,different,0.00658557,different
bcsstk17_mtx_k3_cores45_chunks5_cpus9,45,10974x10974,10974x3,0.0279647,0.000678779,0.000479908,0.00747219,same,0.000503296,0.000439434,0.0262512,same,0.00114973,0.00560606,0.0119224,different,0.00731369,different
bcsstk17_mtx_k3_cores48_chunks3_cpus16,48,10974x10974,10974x3,0.0312334,0.00119969,0.000500298,0.00884946,same,0.000591388,0.00048335,0.0305043,same,0.00138715,0.00620594,0.013659,different,0.00678591,different
bcsstk17_mtx_k3_cores48_chunks4_cpus12,48,10974x10974,10974x3,0.0288602,0.00064951,0.000476563,0.0091555,same,0.000531575,0.000485431,0.0301575,same,0.00123659,0.00583198,0.0115853,different,0.00801524,different
bcsstk17_mtx_k3_cores48_chunks6_cpus8,48,10974x10974,10974x3,0.0314069,0.000991891,0.000503325,0.00861219,same,0.00064136,0.000483815,0.0306865,same,0.00113628,0.00624349,0.0127368,different,0.00740445,different
bcsstk17_mtx_k3_cores4_chunks1_cpus4,4,10974x10974,10974x3,0.0272942,0.000765812,0.00509873,0.0117622,same,0.0050847,0.00495912,0.0251632,same,0.00137349,0.00915633,0.0156775,different,0.00534175,different
bcsstk17_mtx_k3_cores4_chunks2_cpus2,4,10974x10974,10974x3,0.0272588,0.00106848,0.00499912,0.013099,same,0.0051001,0.00496432,0.0252792,same,0.0017277,0.0092012,0.0159056,different,0.00789865,different
