File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Setup time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Setup time,PETSc Execution time,PETSc Conversion time,PETSc Result
debug_cop20k_A_mtx_k6_cores42_chunks3_cpus14,42,121192x121192,121192x6,0.397719,0.159953,0.0106291,0.00960137,0.088112,same,0.0121991,0.00954566,0.486434,same,0.0136228,0.0430035,0.126099,same,1.98421,0.0299734,0.716996,same
debug_cop20k_A_mtx_k6_cores42_chunks6_cpus7,42,121192x121192,121192x6,0.39726,0.1618,0.0108848,0.00964301,0.0887356,same,0.0120124,0.0092032,0.473348,same,0.014079,0.0432313,0.126525,same,1.96919,0.030145,0.737771,same
debug_cop20k_A_mtx_k6_cores44_chunks4_cpus11,44,121192x121192,121192x6,0.387839,0.143225,0.0102295,0.00846492,0.0839727,same,0.0107747,0.00831993,0.450973,same,0.01201,0.0420142,0.124208,same,1.88943,0.02754,0.66899,same
debug_cop20k_A_mtx_k6_cores45_chunks3_cpus15,45,121192x121192,121192x6,0.411877,0.172498,0.0105719,0.00944281,0.0899053,same,0.0119925,0.00923073,0.50608,same,0.014929,0.0444117,0.130255,same,2.01777,0.0274466,0.727561,same
debug_cop20k_A_mtx_k6_cores45_chunks5_cpus9,45,121192x121192,121192x6,0.371771,0.161505,0.00913998,0.00808972,0.0803936,same,0.0110118,0.00858528,0.471465,same,0.0121335,0.0413623,0.116821,same,1.80892,0.0251246,0.636503,same
debug_cop20k_A_mtx_k6_cores48_chunks3_cpus16,48,121192x121192,121192x6,0.512446,0.167986,0.010097,0.00909809,0.0892861,same,0.0111904,0.00844435,0.496366,same,0.0152111,0.0438449,0.130405,same,1.99759,0.0274727,0.804204,same
debug_cop20k_A_mtx_k6_cores48_chunks4_cpus12,48,121192x121192,121192x6,0.385451,0.157432,0.0097302,0.00821234,0.0833185,same,0.0105359,0.00795029,0.466988,same,0.0119865,0.0419263,0.120521,same,1.86368,0.0263695,0.67074,same
debug_cop20k_A_mtx_k6_cores48_chunks6_cpus8,48,121192x121192,121192x6,0.410592,0.165537,0.0103529,0.00904014,0.0897377,same,0.0111309,0.00831901,0.490915,same,0.0145761,0.043895,0.13105,same,2.00185,0.0280964,0.744834,same
debug_cop20k_A_mtx_k6_cores4_chunks1_cpus4,4,121192x121192,121192x6,0.327761,0.0973375,0.0311664,0.0602681,0.146898,same,0.0295542,0.0892455,0.226203,same,0.0118146,0.0758853,0.142932,same,2.4335,0.156654,0.576359,same
debug_cop20k_A_mtx_k6_cores4_chunks2_cpus2,4,121192x121192,121192x6,0.332281,0.0983807,0.0320516,0.0605128,0.147965,same,0.0295582,0.0893407,0.22659,same,0.0118272,0.0758998,0.142704,same,2.40393,0.154385,0.556729,same
debug_cop20k_A_mtx_k6_cores50_chunks5_cpus10,50,121192x121192,121192x6,0.372323,0.145699,0.00855239,0.00752401,0.0800832,same,0.0100956,0.00746599,0.455519,same,0.0109118,0.0404199,0.116221,same,1.79342,0.0217486,0.674879,same
debug_cop20k_A_mtx_k6_cores52_chunks4_cpus13,52,121192x121192,121192x6,0.398324,0.157113,0.00953532,0.00792169,0.0860984,same,0.0101322,0.00743494,0.476117,same,0.0117725,0.041458,0.125034,same,1.93678,0.0265722,0.70275,same
debug_cop20k_A_mtx_k6_cores54_chunks6_cpus9,54,121192x121192,121192x6,0.373245,0.146625,0.00909178,0.00692367,0.0793678,same,0.00916505,0.00665267,0.437185,same,0.00976799,0.040033,0.121372,same,1.7789,0.0247049,0.664624,same
debug_cop20k_A_mtx_k6_cores55_chunks5_cpus11,55,121192x121192,121192x6,0.3854,0.146259,0.00887922,0.0072058,0.0825985,same,0.00947537,0.00687706,0.464657,same,0.0103941,0.0407408,0.120238,same,1.84457,0.0236383,0.665575,same
debug_cop20k_A_mtx_k6_cores56_chunks4_cpus14,56,121192x121192,121192x6,0.400263,0.161719,0.00884818,0.00766191,0.0842797,same,0.00978277,0.00711189,0.490272,same,0.0147269,0.0416291,0.123961,same,1.94128,0.0240813,0.696752,same
debug_cop20k_A_mtx_k6_cores5_chunks1_cpus5,5,121192x121192,121192x6,0.347034,0.103131,0.0464338,0.0506228,0.15619,same,0.0127964,0.0781725,0.173225,same,0.0111428,0.0705551,0.143424,same,2.41211,0.138674,0.591701,same
debug_cop20k_A_mtx_k6_cores60_chunks4_cpus15,60,121192x121192,121192x6,0.410202,0.167529,0.00904246,0.00761204,0.0872138,same,0.00981965,0.00692715,0.510934,same,0.0151718,0.0429181,0.129529,same,1.96625,0.0241709,0.745596,same
debug_cop20k_A_mtx_k6_cores60_chunks5_cpus12,60,121192x121192,121192x6,0.387259,0.149537,0.00800894,0.00708793,0.0812399,same,0.00899948,0.00643033,0.474611,same,0.0119742,0.0411483,0.12041,same,1.83834,0.0201046,0.672156,same
debug_cop20k_A_mtx_k6_cores60_chunks6_cpus10,60,121192x121192,121192x6,0.370821,0.161456,0.00816055,0.00657707,0.0775955,same,0.00861417,0.00617284,0.456843,same,0.0107511,0.039616,0.115309,same,1.75633,0.0213048,0.644325,same
debug_cop20k_A_mtx_k6_cores64_chunks4_cpus16,64,121192x121192,121192x6,0.410792,0.323908,0.0126371,0.00730394,0.0949379,same,0.00906924,0.00635604,0.500607,same,0.0136321,0.0411385,0.126615,same,1.96395,0.0235592,0.717302,same
debug_cop20k_A_mtx_k6_cores65_chunks5_cpus13,65,121192x121192,121192x6,0.400067,0.31333,0.0131196,0.00668255,0.0930442,same,0.00856484,0.00587288,0.473966,same,0.0194659,0.0388116,0.122991,same,1.89535,0.0210124,0.710325,same
debug_cop20k_A_mtx_k6_cores66_chunks6_cpus11,66,121192x121192,121192x6,0.384906,0.302182,0.0122276,0.00628995,0.0906915,same,0.00810787,0.00554046,0.453571,same,0.0189428,0.0373895,0.118203,same,1.81686,0.0215827,0.67028,same
debug_cop20k_A_mtx_k6_cores6_chunks1_cpus6,6,121192x121192,121192x6,0.349435,0.103219,0.0487323,0.0438087,0.15451,same,0.00459569,0.0705513,0.134561,same,0.0109822,0.0652587,0.134997,same,2.34977,0.124845,0.595395,same
debug_cop20k_A_mtx_k6_cores6_chunks2_cpus3,6,121192x121192,121192x6,0.349851,0.109085,0.0477816,0.0493025,0.161864,same,0.00265505,0.0761577,0.144024,same,0.0143159,0.071921,0.13761,same,2.46266,0.120508,0.596421,same
debug_cop20k_A_mtx_k6_cores6_chunks3_cpus2,6,121192x121192,121192x6,0.348806,0.103605,0.0478209,0.0438737,0.150995,same,0.00388453,0.0707818,0.134017,same,0.0110538,0.0656476,0.135231,same,2.34599,0.1234,0.587713,same
debug_cop20k_A_mtx_k6_cores70_chunks5_cpus14,70,121192x121192,121192x6,0.401369,0.327738,0.0128554,0.0064975,0.0937392,same,0.00840698,0.0056473,0.488279,same,0.0122554,0.0391964,0.122988,same,1.88645,0.0199266,0.710942,same
debug_cop20k_A_mtx_k6_cores72_chunks6_cpus12,72,121192x121192,121192x6,0.384336,0.329721,0.0117338,0.00607819,0.0895868,same,0.00802219,0.00532919,0.473122,same,0.0116114,0.0377288,0.117049,same,1.83062,0.018964,0.667309,same
debug_cop20k_A_mtx_k6_cores75_chunks5_cpus15,75,121192x121192,121192x6,0.411856,0.358251,0.0131953,0.00647168,0.0949958,same,0.00814539,0.00541864,0.50383,same,0.0138205,0.0404915,0.126662,same,1.9596,0.0212824,0.740322,same
debug_cop20k_A_mtx_k6_cores78_chunks6_cpus13,78,121192x121192,121192x6,0.399538,0.344377,0.0124319,0.0059045,0.0937938,same,0.00760964,0.00491717,0.479144,same,0.019516,0.03813,0.122613,same,1.89967,0.0214439,0.704048,same
debug_cop20k_A_mtx_k6_cores7_chunks1_cpus7,7,121192x121192,121192x6,0.358913,0.107394,0.0436957,0.0388578,0.143457,same,0.0538911,0.0516344,0.424227,same,0.0102459,0.0642111,0.136989,same,2.304,0.111094,0.613624,same
debug_cop20k_A_mtx_k6_cores80_chunks5_cpus16,80,121192x121192,121192x6,0.411213,0.364724,0.0128795,0.00628174,0.0964735,same,0.00778179,0.00508394,0.50623,same,0.0133194,0.040238,0.127646,same,1.95455,0.0213216,0.730686,same
debug_cop20k_A_mtx_k6_cores84_chunks6_cpus14,84,121192x121192,121192x6,0.398755,0.360365,0.00918967,0.00570565,0.0839738,same,0.00737867,0.00469964,0.488918,same,0.0218889,0.0389109,0.118979,same,1.88325,0.0169364,0.693835,same
debug_cop20k_A_mtx_k6_cores8_chunks1_cpus8,8,121192x121192,121192x6,0.358394,0.108165,0.0375229,0.0349529,0.133916,same,0.0475687,0.0450851,0.426108,same,0.0107928,0.0611285,0.131316,same,2.2189,0.102539,0.635869,same
debug_cop20k_A_mtx_k6_cores8_chunks2_cpus4,8,121192x121192,121192x6,0.361256,0.107736,0.0374026,0.0349659,0.133042,same,0.0496229,0.0471119,0.445024,same,0.0105951,0.0616042,0.137556,same,2.31093,0.111016,0.710901,same
debug_cop20k_A_mtx_k6_cores8_chunks4_cpus2,8,121192x121192,121192x6,0.361267,0.107208,0.0379025,0.0349711,0.133498,same,0.0488112,0.0463262,0.435319,same,0.01055,0.0610264,0.131147,same,2.21594,0.0997657,0.63811,same
debug_cop20k_A_mtx_k6_cores90_chunks6_cpus15,90,121192x121192,121192x6,0.410884,0.394943,0.0131113,0.00573991,0.0954997,same,0.00731826,0.00456984,0.5137,same,0.0134514,0.0400442,0.126077,same,1.94028,0.0190349,0.746963,same
debug_cop20k_A_mtx_k6_cores96_chunks6_cpus16,96,121192x121192,121192x6,0.411335,0.405704,0.0125452,0.00560291,0.0954217,same,0.00690032,0.00416743,0.504363,same,0.0139675,0.039669,0.125708,same,1.9387,0.0151051,0.744665,same
debug_cop20k_A_mtx_k6_cores9_chunks1_cpus9,9,121192x121192,121192x6,0.374332,0.112207,0.0366659,0.0323327,0.134479,same,0.0430128,0.0403777,0.431525,same,0.0102175,0.0595004,0.134565,same,2.281,0.0935139,0.660356,same
debug_cop20k_A_mtx_k6_cores9_chunks3_cpus3,9,121192x121192,121192x6,0.373359,0.110874,0.0360488,0.0319951,0.130936,same,0.0425517,0.0397938,0.429971,same,0.00993531,0.060727,0.139876,same,2.27055,0.0936894,0.685075,same
debug_dc1_mtx_k6_cores10_chunks1_cpus10,10,116835x116835,116835x6,0.114515,0.0860839,0.0184769,0.00876922,0.0968267,same,0.0119677,0.00951757,0.165795,same,0.0104797,0.0181545,0.0932296,same,2.79457,0.0662993,0.649391,same
debug_dc1_mtx_k6_cores10_chunks2_cpus5,10,116835x116835,116835x6,0.114734,0.0892429,0.0182034,0.0087962,0.096841,same,0.0119396,0.00953192,0.167242,same,0.0104024,0.0180713,0.0935221,same,2.76785,0.067362,0.625326,same
debug_dc1_mtx_k6_cores10_chunks5_cpus2,10,116835x116835,116835x6,0.114004,0.0866992,0.0178243,0.00885679,0.0963316,same,0.011977,0.00950471,0.166385,same,0.0101506,0.0181711,0.0931508,same,2.76802,0.0658368,0.621432,same
debug_dc1_mtx_k6_cores11_chunks1_cpus11,11,116835x116835,116835x6,0.119508,0.0929882,0.0185845,0.00840577,0.099201,same,0.011145,0.00864254,0.169076,same,0.0101986,0.0182187,0.096248,same,2.91702,0.0672302,0.644556,same
debug_dc1_mtx_k6_cores12_chunks1_cpus12,12,116835x116835,116835x6,0.119492,0.0955612,0.0186514,0.00801945,0.0991266,same,0.0107556,0.00825088,0.173827,same,0.0101193,0.0180163,0.0965092,same,2.93668,0.0618043,0.640684,same
